customer_id,product_id,product_category,rating,purchase_amount,date
930,58,Beauty,3,401.93,2023-06-26
574,70,Beauty,4,278.41,2024-01-22
768,22,Sports,1,169.43,2023-07-17
723,64,Electronics,1,218.58,2023-08-03
796,21,Clothing,1,486.91,2023-09-16
317,4,Home,1,261.83,2024-02-15
460,65,Clothing,1,263.17,2024-02-26
363,41,Home,3,151.63,2024-04-19
598,22,Beauty,1,331.07,2024-05-16
62,50,Clothing,2,279.67,2023-11-20
512,58,Sports,1,82.36,2023-12-07
966,51,Sports,1,290.98,2023-09-25
326,67,Home,2,222.96,2024-06-06
890,59,Clothing,3,348.74,2024-06-04
926,68,Home,3,140.95,2023-07-31
806,87,Sports,5,350.11,2023-08-25
535,25,Home,2,172.2,2023-08-30
237,34,Home,3,245.26,2023-11-23
252,83,Electronics,3,353.7,2023-12-21
609,16,Home,4,392.19,2024-02-01
255,12,Home,5,69.72,2024-03-23
690,95,Clothing,1,76.19,2024-04-28
953,43,Electronics,5,453.05,2023-11-29
561,91,Sports,3,87.75,2024-02-05
837,5,Home,3,201.93,2023-11-09
971,93,Home,1,181.14,2024-05-20
58,53,Beauty,1,293.13,2024-02-14
323,29,Beauty,1,124.31,2023-12-02
754,65,Electronics,1,87.83,2023-12-16
86,27,Beauty,2,40.01,2024-05-16
351,19,Home,4,272.73,2023-12-04
231,42,Clothing,3,52.72,2023-10-01
723,31,Electronics,4,462.62,2024-06-03
719,21,Clothing,4,378.41,2023-06-17
432,50,Home,3,19.89,2023-06-26
668,21,Beauty,4,440.58,2024-05-13
442,98,Sports,1,168.24,2023-11-07
413,95,Electronics,1,174.69,2024-02-23
969,27,Beauty,4,463.12,2023-09-09
82,15,Clothing,2,372.33,2023-06-29
673,81,Clothing,4,269.72,2023-12-11
698,6,Clothing,5,112.46,2023-08-09
619,1,Sports,4,313.64,2024-04-24
55,95,Beauty,4,386.0,2023-11-17
876,70,Beauty,4,426.72,2023-10-21
481,25,Clothing,4,249.03,2023-07-11
431,88,Electronics,3,116.48,2023-10-10
735,79,Clothing,2,272.42,2024-04-09
344,19,Beauty,1,94.42,2024-05-30
308,95,Beauty,3,137.79,2024-05-24
416,39,Sports,1,145.33,2024-03-04
987,58,Electronics,4,127.54,2023-09-19
567,69,Beauty,2,241.01,2024-04-29
845,71,Beauty,4,67.84,2024-01-21
589,73,Beauty,4,174.14,2024-06-10
817,58,Electronics,5,394.68,2024-04-02
648,21,Electronics,1,197.91,2023-07-29
938,40,Home,5,98.63,2023-10-28
943,92,Sports,3,128.61,2024-03-25
767,85,Electronics,3,198.47,2024-01-22
566,9,Beauty,3,404.95,2024-01-01
845,3,Beauty,5,113.71,2024-05-09
932,86,Sports,2,34.41,2023-09-07
633,29,Electronics,4,451.48,2023-12-12
447,43,Electronics,2,254.07,2024-05-08
217,69,Home,3,313.79,2023-11-11
204,24,Home,5,62.03,2024-06-04
743,66,Electronics,3,5.99,2023-09-14
87,6,Clothing,4,421.35,2023-11-05
585,42,Home,2,191.37,2024-03-03
316,50,Clothing,2,287.32,2024-06-09
378,64,Home,1,41.8,2023-12-08
50,36,Clothing,3,208.92,2023-12-06
503,58,Clothing,4,82.88,2024-02-29
526,60,Beauty,4,379.55,2023-08-28
864,91,Clothing,2,350.52,2024-03-14
110,65,Clothing,1,330.27,2024-04-07
681,87,Clothing,1,405.13,2024-03-09
225,91,Clothing,1,383.22,2023-11-28
369,64,Sports,4,354.32,2023-08-12
188,1,Electronics,4,54.59,2024-02-20
178,60,Clothing,5,81.87,2024-06-08
878,35,Clothing,4,25.12,2023-07-31
229,70,Clothing,5,157.76,2024-05-17
491,68,Beauty,5,369.04,2024-02-28
549,23,Sports,3,241.33,2024-05-09
782,92,Clothing,3,154.08,2023-10-29
936,79,Beauty,4,255.51,2023-10-12
999,52,Home,1,498.99,2024-04-15
588,93,Clothing,5,364.19,2023-10-14
342,93,Clothing,1,417.66,2024-03-23
487,55,Clothing,2,340.58,2024-05-09
606,85,Clothing,5,30.12,2024-05-01
529,88,Beauty,5,215.01,2023-10-14
481,53,Electronics,3,220.82,2024-05-01
221,5,Beauty,1,499.01,2024-01-22
681,20,Home,5,285.84,2024-01-13
633,32,Electronics,5,431.23,2023-12-03
749,78,Beauty,1,442.29,2023-10-05
227,44,Home,5,197.11,2023-11-07
266,23,Electronics,4,250.63,2023-11-11
930,44,Electronics,1,194.89,2023-07-09
449,90,Electronics,2,426.72,2024-03-22
903,65,Electronics,3,238.29,2024-01-21
867,29,Home,1,117.41,2023-08-16
161,98,Sports,1,491.33,2024-04-09
373,25,Sports,1,10.34,2023-11-07
612,46,Sports,5,366.91,2023-07-11
724,51,Electronics,3,158.05,2023-09-22
512,71,Clothing,5,415.78,2023-06-28
518,76,Beauty,3,135.2,2024-04-21
134,87,Electronics,1,371.11,2024-01-24
999,54,Electronics,3,299.85,2023-07-02
727,45,Sports,4,482.42,2023-11-29
877,27,Electronics,3,138.9,2023-09-25
143,58,Clothing,5,188.57,2023-10-01
80,78,Beauty,5,271.67,2024-02-11
214,55,Electronics,3,297.35,2023-06-25
669,99,Sports,2,309.73,2024-03-01
165,8,Clothing,3,402.53,2023-10-27
808,49,Home,5,195.91,2023-06-16
551,70,Electronics,1,276.25,2023-07-27
719,29,Electronics,2,270.53,2023-08-01
898,76,Home,4,15.54,2023-12-04
577,26,Beauty,5,124.66,2024-01-01
68,43,Sports,3,96.61,2024-04-21
80,56,Beauty,1,48.52,2023-09-29
44,34,Clothing,3,213.99,2024-06-03
657,90,Beauty,3,15.09,2023-12-05
392,56,Sports,5,248.71,2023-08-29
14,28,Clothing,4,481.97,2023-08-31
546,33,Home,2,489.2,2024-02-05
815,64,Sports,2,454.84,2024-04-02
518,53,Clothing,1,43.41,2023-07-20
201,93,Clothing,5,113.85,2023-08-30
475,17,Sports,2,159.15,2023-09-27
701,10,Clothing,4,59.75,2023-09-11
624,85,Beauty,3,482.65,2024-01-04
956,12,Electronics,5,136.03,2024-05-13
445,41,Beauty,2,52.26,2023-11-28
851,36,Beauty,1,226.19,2023-07-31
753,67,Beauty,4,15.36,2024-01-29
596,93,Clothing,5,415.38,2024-01-31
500,77,Beauty,5,169.4,2024-05-04
102,22,Home,1,487.91,2023-07-04
572,36,Clothing,5,303.25,2024-01-26
284,93,Clothing,4,391.27,2024-03-13
156,67,Beauty,1,62.14,2024-03-10
715,24,Sports,5,364.73,2024-03-12
113,7,Beauty,4,436.42,2024-03-11
5,83,Beauty,1,144.74,2023-10-26
182,10,Beauty,4,106.32,2023-07-05
717,75,Clothing,3,419.64,2023-12-19
289,57,Sports,5,312.75,2023-10-21
585,5,Electronics,5,454.23,2023-10-16
283,44,Clothing,5,460.49,2023-10-16
421,56,Beauty,4,111.19,2024-03-21
90,46,Sports,2,240.78,2024-02-17
756,30,Electronics,2,367.0,2023-10-01
538,77,Home,1,332.0,2024-05-26
203,42,Electronics,5,455.84,2024-05-15
757,64,Home,5,25.64,2024-01-02
42,26,Beauty,5,397.8,2024-02-07
293,42,Clothing,1,17.48,2023-11-29
123,83,Home,1,264.07,2023-10-07
575,72,Clothing,4,105.5,2024-02-26
214,59,Electronics,3,163.46,2023-07-09
659,83,Home,1,81.06,2024-01-02
364,63,Beauty,3,33.92,2023-09-27
705,17,Electronics,4,89.54,2024-05-29
618,84,Sports,4,367.0,2024-04-05
273,45,Clothing,4,318.68,2024-05-19
586,40,Home,2,313.69,2024-04-08
942,7,Beauty,4,398.14,2023-08-17
357,63,Beauty,1,254.37,2024-04-04
311,22,Electronics,2,32.15,2024-04-17
275,53,Home,1,414.57,2023-09-22
518,55,Sports,2,108.3,2024-05-13
928,32,Home,4,381.76,2023-11-03
115,4,Electronics,3,255.79,2023-07-05
81,62,Electronics,2,172.25,2023-09-30
372,31,Electronics,2,427.86,2024-03-10
285,93,Beauty,1,101.66,2023-08-02
232,94,Sports,2,122.8,2024-03-25
900,22,Beauty,5,398.7,2023-06-21
901,61,Electronics,5,424.59,2023-10-21
992,81,Beauty,1,100.42,2024-01-11
539,21,Electronics,2,312.53,2023-10-07
754,87,Sports,4,55.21,2024-03-05
240,33,Sports,4,351.3,2024-01-29
611,19,Clothing,4,265.41,2023-10-06
998,38,Electronics,4,310.34,2024-02-10
604,64,Beauty,4,290.42,2023-09-20
39,75,Clothing,4,269.51,2023-10-08
928,34,Electronics,4,452.84,2023-08-10
929,24,Home,5,104.98,2024-05-15
271,47,Beauty,5,262.45,2023-11-15
254,95,Sports,2,408.48,2023-07-11
924,87,Electronics,2,50.23,2024-02-23
121,12,Sports,1,471.33,2023-12-16
447,42,Electronics,4,111.77,2023-07-18
37,82,Electronics,2,277.13,2023-11-04
476,95,Electronics,2,342.56,2023-07-14
333,43,Sports,4,304.13,2023-09-22
866,46,Electronics,4,481.59,2024-03-18
516,27,Sports,1,482.26,2024-02-21
713,84,Home,4,458.42,2024-03-22
958,57,Beauty,2,146.4,2023-11-07
503,90,Sports,2,424.29,2023-11-28
964,67,Sports,2,436.88,2023-07-18
316,48,Home,4,413.74,2024-03-17
659,16,Sports,3,32.79,2023-10-06
963,6,Clothing,2,247.07,2024-03-22
32,60,Beauty,4,333.04,2024-04-15
213,86,Home,2,131.42,2024-05-05
926,80,Clothing,5,318.41,2024-04-27
874,92,Sports,5,479.77,2023-07-21
616,32,Beauty,4,422.07,2023-08-31
791,60,Beauty,5,367.03,2023-08-15
288,12,Sports,2,268.5,2023-10-08
141,46,Home,1,471.9,2023-08-16
113,85,Clothing,2,91.29,2023-11-04
419,59,Clothing,2,69.6,2023-06-21
413,70,Beauty,3,324.84,2023-11-16
989,86,Clothing,5,25.27,2024-05-09
8,30,Home,2,328.77,2023-12-19
149,53,Home,5,413.15,2024-04-01
330,23,Home,4,315.18,2023-06-25
149,14,Beauty,5,479.94,2024-01-08
124,83,Sports,2,84.79,2024-04-24
414,25,Home,3,135.57,2024-04-16
49,69,Home,3,346.68,2024-05-26
315,24,Clothing,5,187.75,2024-04-30
618,10,Home,1,268.78,2023-07-26
94,86,Electronics,3,74.61,2023-08-07
150,76,Clothing,3,469.93,2024-05-22
909,63,Clothing,3,299.82,2023-09-18
479,32,Beauty,2,358.89,2023-12-25
498,14,Sports,1,20.49,2023-11-28
776,87,Beauty,5,275.47,2023-11-10
44,73,Beauty,5,81.41,2024-05-31
898,86,Electronics,3,349.5,2024-05-31
612,11,Sports,3,460.47,2024-05-02
473,92,Beauty,2,192.53,2024-03-18
89,62,Electronics,4,235.12,2023-12-25
900,96,Electronics,3,448.8,2023-09-10
259,15,Electronics,4,372.7,2024-01-29
863,73,Sports,2,125.92,2024-01-17
210,62,Clothing,1,479.19,2024-02-19
653,44,Beauty,3,477.59,2024-05-11
423,21,Sports,2,112.77,2024-06-09
130,6,Beauty,5,481.08,2023-07-17
618,5,Beauty,3,24.36,2024-04-08
754,81,Electronics,5,497.41,2023-11-11
427,9,Sports,2,362.01,2023-11-01
494,72,Sports,4,336.84,2023-09-20
438,5,Beauty,4,436.15,2023-09-01
794,45,Clothing,5,361.45,2023-06-24
291,42,Home,4,37.87,2023-08-30
928,99,Beauty,5,274.64,2024-05-25
694,57,Beauty,5,222.69,2023-10-16
278,53,Clothing,3,298.4,2024-03-02
179,22,Beauty,5,47.72,2023-10-05
496,48,Home,3,212.63,2024-04-29
90,17,Clothing,3,193.55,2024-02-14
916,33,Sports,3,224.4,2024-02-11
10,20,Home,5,264.99,2024-04-04
947,93,Sports,3,443.45,2023-07-12
808,26,Beauty,4,203.32,2024-04-19
268,32,Home,1,66.63,2023-11-17
215,12,Sports,3,348.88,2024-03-13
634,83,Electronics,2,278.14,2023-08-29
68,86,Beauty,5,383.14,2023-12-27
779,7,Electronics,2,24.3,2024-04-03
406,6,Clothing,5,140.73,2023-07-06
438,67,Home,5,245.34,2023-08-11
435,98,Beauty,1,104.42,2023-07-16
13,6,Sports,2,409.36,2023-09-15
682,15,Clothing,5,207.91,2024-04-04
351,85,Sports,5,445.48,2023-11-02
284,26,Home,3,299.34,2023-12-18
347,4,Home,2,457.37,2023-09-06
306,50,Sports,2,225.48,2024-01-20
390,16,Clothing,4,112.69,2023-07-30
408,87,Sports,5,392.2,2024-02-18
854,3,Beauty,1,237.26,2023-10-22
90,89,Beauty,3,23.95,2024-04-04
498,19,Sports,1,416.75,2024-05-09
536,60,Clothing,3,95.72,2023-09-16
546,18,Beauty,3,182.22,2023-09-02
62,80,Beauty,2,269.82,2024-04-23
110,99,Electronics,3,209.18,2024-01-05
34,84,Clothing,1,489.7,2024-04-09
862,4,Clothing,4,215.59,2023-11-10
277,75,Electronics,4,445.44,2023-12-01
112,54,Clothing,2,341.08,2023-07-31
49,84,Sports,5,334.01,2023-08-28
481,57,Sports,4,259.87,2023-11-11
730,23,Home,1,79.65,2023-07-23
810,2,Sports,1,367.13,2023-06-27
662,86,Clothing,2,465.92,2023-09-20
340,70,Beauty,2,267.21,2023-06-24
111,55,Sports,4,45.07,2023-08-12
666,50,Electronics,5,309.41,2024-03-21
102,10,Home,4,113.92,2023-11-21
191,24,Clothing,4,266.68,2024-05-25
721,79,Electronics,2,408.36,2024-01-05
945,67,Beauty,4,464.22,2023-08-26
420,35,Beauty,1,330.76,2024-03-25
839,67,Home,3,41.23,2024-01-27
943,17,Beauty,4,267.87,2024-01-08
201,76,Sports,4,356.52,2023-06-30
794,91,Home,1,22.87,2024-05-23
110,94,Clothing,3,322.53,2023-07-09
551,100,Home,4,32.02,2024-03-25
820,31,Sports,1,15.41,2023-11-27
371,28,Beauty,4,333.25,2023-12-24
416,25,Sports,4,139.83,2024-01-21
310,47,Electronics,1,474.49,2024-01-17
887,13,Clothing,1,169.39,2024-02-16
137,10,Electronics,5,154.56,2024-02-02
592,98,Electronics,3,108.6,2023-12-04
126,17,Home,5,100.93,2023-12-26
882,74,Clothing,5,80.87,2024-01-16
749,24,Home,2,263.86,2024-06-06
87,53,Sports,2,145.68,2024-05-30
400,48,Clothing,2,437.7,2023-12-02
717,6,Electronics,2,497.01,2024-01-30
821,75,Beauty,4,320.75,2024-03-03
704,88,Home,1,345.46,2023-12-31
877,65,Beauty,1,273.29,2023-11-23
790,32,Electronics,4,322.23,2023-09-09
498,55,Beauty,2,204.62,2024-02-08
586,18,Sports,2,161.94,2024-03-27
144,33,Clothing,4,5.24,2023-12-21
876,35,Sports,5,244.74,2023-11-20
82,49,Home,5,182.85,2024-02-03
293,52,Beauty,3,448.0,2024-01-27
42,14,Home,2,266.06,2023-10-29
257,81,Sports,5,139.71,2023-11-16
481,77,Home,1,381.2,2024-01-19
752,17,Electronics,5,257.6,2024-04-12
53,67,Beauty,1,212.74,2023-12-29
807,93,Electronics,3,174.67,2023-09-25
628,34,Beauty,3,340.92,2023-09-17
964,65,Sports,5,74.05,2023-12-27
658,99,Sports,2,206.16,2024-03-05
554,15,Clothing,5,397.26,2023-08-23
499,73,Sports,3,489.88,2023-08-09
349,17,Home,3,266.2,2024-05-16
430,38,Beauty,5,150.92,2023-11-15
9,4,Home,2,91.45,2023-11-19
912,19,Electronics,2,52.87,2023-07-22
110,1,Beauty,2,274.75,2023-06-18
778,72,Electronics,1,264.38,2023-11-11
172,63,Clothing,5,285.09,2023-12-21
494,81,Beauty,4,70.93,2024-02-28
34,38,Beauty,5,35.05,2024-05-24
415,93,Electronics,5,106.64,2024-04-29
28,53,Clothing,1,299.86,2023-09-17
677,66,Beauty,2,181.08,2023-08-20
932,16,Electronics,3,281.0,2024-05-17
856,59,Home,2,233.66,2023-11-04
322,10,Clothing,2,184.25,2024-03-04
852,87,Home,2,223.84,2024-06-03
539,63,Electronics,4,235.18,2023-07-10
219,100,Clothing,2,8.23,2023-12-10
294,79,Beauty,5,48.12,2023-08-12
500,15,Beauty,3,303.78,2024-02-08
240,100,Clothing,4,168.29,2024-04-10
976,46,Clothing,2,432.25,2024-05-22
131,27,Beauty,3,307.48,2024-03-28
151,23,Sports,1,266.55,2023-12-28
824,25,Home,1,356.38,2024-05-17
124,98,Electronics,1,134.38,2024-03-10
946,48,Clothing,2,318.84,2023-08-27
729,47,Electronics,5,352.37,2023-08-29
890,8,Sports,3,309.93,2023-09-14
563,35,Sports,5,263.38,2023-10-16
589,56,Sports,2,204.61,2024-06-08
340,47,Clothing,4,262.96,2024-05-06
548,15,Home,2,23.5,2023-09-04
573,8,Electronics,5,486.05,2023-11-08
252,2,Sports,4,186.41,2024-03-21
634,71,Home,5,178.44,2024-01-28
927,54,Home,3,373.96,2023-06-27
331,63,Home,3,497.66,2023-10-16
157,20,Clothing,4,77.25,2023-06-19
556,34,Sports,2,481.25,2024-02-04
546,59,Sports,1,209.19,2024-03-02
783,24,Clothing,3,267.89,2024-03-16
852,57,Clothing,2,18.42,2024-01-02
368,14,Beauty,4,325.52,2024-03-21
956,24,Sports,4,266.1,2023-09-07
141,68,Beauty,1,148.59,2024-01-24
402,15,Beauty,2,360.11,2024-03-26
792,12,Beauty,3,357.06,2024-04-22
636,98,Clothing,5,130.92,2023-08-12
306,3,Beauty,1,368.73,2023-10-26
219,90,Sports,5,292.36,2023-10-16
382,62,Beauty,1,269.78,2023-08-19
29,45,Beauty,2,22.0,2023-08-18
136,42,Electronics,4,154.89,2023-09-13
112,14,Clothing,3,409.72,2023-06-23
98,10,Beauty,3,245.27,2023-10-20
507,19,Beauty,5,361.18,2023-08-23
562,72,Beauty,5,268.66,2023-09-06
120,60,Electronics,5,90.78,2023-12-25
465,66,Clothing,4,494.06,2023-10-26
265,67,Sports,1,38.11,2024-01-22
698,85,Electronics,2,117.97,2023-11-17
754,42,Sports,1,69.1,2023-11-07
422,78,Beauty,3,123.19,2024-02-20
425,95,Electronics,5,21.12,2023-10-25
705,94,Beauty,3,148.68,2024-04-10
427,98,Beauty,5,55.23,2023-11-18
677,80,Electronics,1,262.67,2024-03-05
458,29,Home,2,360.65,2024-03-09
72,51,Beauty,3,52.23,2023-12-07
846,93,Beauty,4,271.26,2024-01-10
559,55,Beauty,3,370.58,2023-06-21
112,20,Electronics,1,156.41,2023-09-04
909,76,Home,5,48.78,2024-01-21
42,14,Electronics,5,272.09,2024-04-11
190,91,Beauty,2,242.82,2023-10-28
524,69,Electronics,5,52.64,2024-05-21
741,1,Clothing,1,136.89,2023-06-22
538,31,Beauty,3,25.74,2024-05-19
885,50,Electronics,3,33.06,2024-01-27
5,36,Beauty,2,467.61,2023-10-26
503,82,Home,3,24.75,2023-12-19
825,74,Beauty,3,365.57,2023-08-08
876,59,Beauty,3,79.65,2023-08-09
238,81,Sports,2,33.29,2023-11-07
376,42,Home,1,202.28,2023-12-25
467,48,Sports,2,304.77,2023-07-10
827,37,Home,3,181.33,2024-01-09
289,49,Home,5,241.28,2023-11-22
674,1,Sports,4,97.45,2023-07-22
357,8,Beauty,5,189.13,2024-03-22
672,79,Beauty,1,359.36,2024-02-27
564,17,Beauty,2,302.2,2024-02-16
377,63,Home,4,98.7,2024-04-16
54,36,Sports,2,420.96,2023-07-23
966,55,Beauty,4,486.68,2023-06-19
282,22,Electronics,3,469.71,2023-08-31
124,73,Electronics,4,119.09,2023-06-26
898,66,Clothing,2,357.89,2024-06-08
376,60,Sports,3,237.06,2024-03-08
991,65,Sports,5,196.34,2023-08-06
255,64,Clothing,5,413.31,2024-03-21
67,66,Beauty,3,95.79,2024-03-10
721,95,Home,2,312.7,2024-04-14
526,94,Home,1,192.34,2023-09-19
602,22,Clothing,3,279.45,2024-05-01
871,38,Sports,4,180.33,2023-10-04
809,8,Clothing,5,259.6,2023-07-28
382,15,Home,4,342.59,2023-10-03
534,37,Home,3,228.86,2023-11-29
426,93,Beauty,5,59.1,2024-03-28
828,75,Clothing,4,463.85,2023-11-25
846,26,Electronics,4,375.13,2024-05-16
186,32,Clothing,1,186.44,2024-02-13
229,73,Beauty,1,123.78,2024-03-28
327,82,Electronics,4,436.98,2023-11-07
283,91,Electronics,5,452.12,2023-07-26
150,70,Electronics,3,365.68,2024-03-18
914,87,Sports,2,137.97,2024-02-01
365,72,Electronics,1,196.69,2023-10-16
778,96,Beauty,3,120.93,2024-04-05
761,29,Electronics,2,246.4,2024-01-03
50,98,Sports,3,376.4,2024-05-14
230,97,Electronics,3,327.04,2023-08-08
6,70,Sports,4,346.48,2024-03-28
748,1,Home,4,330.81,2023-11-08
944,79,Electronics,4,424.14,2024-02-06
911,99,Beauty,4,492.62,2024-06-05
904,42,Home,4,444.85,2023-09-25
445,73,Beauty,2,473.01,2023-12-15
667,100,Electronics,3,184.85,2024-02-02
520,60,Home,1,8.71,2024-02-19
919,48,Electronics,1,399.75,2024-01-29
311,44,Home,3,47.13,2023-10-10
40,65,Beauty,3,5.75,2023-07-05
374,45,Home,2,253.97,2023-09-19
871,86,Clothing,5,282.38,2024-04-21
867,41,Clothing,1,88.47,2023-11-18
703,51,Beauty,1,227.64,2024-02-25
723,83,Home,1,318.41,2024-01-17
495,98,Clothing,3,93.3,2023-11-17
571,49,Electronics,4,350.22,2024-05-15
394,48,Clothing,4,222.79,2023-12-14
311,71,Home,5,233.28,2023-09-16
901,23,Clothing,1,221.47,2024-06-10
107,17,Home,5,38.96,2024-03-01
633,89,Beauty,2,278.15,2023-06-27
706,94,Sports,5,43.72,2024-05-18
336,88,Clothing,5,13.42,2023-09-09
994,71,Electronics,5,127.4,2023-09-24
208,100,Sports,5,135.82,2024-01-18
241,91,Sports,5,166.34,2024-01-02
855,88,Home,2,444.54,2023-07-22
255,63,Home,3,452.05,2024-05-10
664,22,Sports,2,397.15,2024-01-18
471,59,Home,4,260.12,2023-11-29
414,31,Home,1,481.21,2024-04-11
144,97,Electronics,2,466.54,2024-03-22
950,26,Beauty,5,377.36,2024-02-16
326,5,Clothing,2,372.92,2024-05-18
143,73,Sports,3,181.91,2024-01-05
550,98,Clothing,2,364.05,2023-12-15
975,69,Clothing,5,280.86,2024-05-30
543,75,Sports,5,216.96,2023-07-30
29,71,Clothing,5,50.14,2023-06-20
306,87,Beauty,1,123.02,2023-07-16
948,76,Home,3,63.5,2024-01-23
960,95,Sports,1,242.35,2024-03-02
998,82,Sports,3,416.64,2024-01-18
823,21,Home,1,286.65,2024-01-09
522,85,Sports,5,144.79,2023-06-21
258,83,Home,2,109.03,2024-06-11
654,47,Beauty,3,164.92,2023-08-30
252,8,Sports,5,428.05,2024-02-23
413,25,Beauty,2,464.58,2024-06-14
132,84,Beauty,5,91.29,2023-08-19
209,75,Electronics,4,174.91,2023-12-11
867,67,Electronics,2,473.93,2023-06-16
551,52,Home,2,428.51,2024-04-18
797,93,Clothing,5,435.99,2023-10-28
51,66,Home,1,15.6,2024-02-08
142,91,Beauty,4,242.31,2024-02-02
409,35,Sports,4,167.9,2023-08-21
100,29,Electronics,4,79.62,2023-11-14
105,78,Home,2,343.56,2024-05-25
259,81,Electronics,5,399.97,2023-07-15
309,77,Beauty,1,257.39,2024-06-08
847,32,Beauty,1,43.29,2023-11-21
936,76,Beauty,3,420.07,2024-03-29
82,60,Electronics,2,408.25,2024-06-08
476,95,Beauty,1,204.17,2024-03-13
121,41,Sports,3,297.9,2023-12-28
436,43,Clothing,5,298.1,2023-07-09
852,18,Clothing,5,481.16,2024-05-26
616,56,Electronics,2,389.04,2024-06-09
534,88,Sports,3,188.38,2023-08-22
718,97,Beauty,5,165.35,2023-12-30
916,15,Clothing,3,77.77,2024-05-12
521,1,Beauty,4,194.26,2023-07-22
458,89,Sports,4,167.61,2024-04-09
624,40,Clothing,5,69.06,2023-07-16
392,49,Home,3,204.01,2024-03-21
595,94,Home,5,458.03,2023-09-26
474,38,Sports,1,442.37,2024-04-15
757,7,Beauty,4,81.51,2023-07-18
908,72,Clothing,5,76.77,2023-11-29
842,29,Home,2,27.16,2023-09-09
787,41,Clothing,1,451.15,2024-01-15
557,73,Sports,5,460.71,2023-11-18
413,92,Clothing,1,317.31,2023-08-28
905,3,Electronics,3,426.21,2023-09-22
986,74,Sports,1,49.74,2023-09-14
742,14,Clothing,1,490.36,2023-08-07
579,71,Home,2,110.74,2023-10-19
402,45,Clothing,5,315.74,2023-08-08
892,75,Electronics,3,318.98,2023-10-21
637,54,Home,4,401.67,2023-11-29
316,98,Home,3,444.01,2024-03-24
440,41,Beauty,3,30.27,2023-09-02
10,78,Electronics,2,368.8,2024-05-29
68,5,Home,1,368.07,2024-05-10
204,33,Clothing,1,443.43,2023-07-22
112,35,Home,3,409.52,2023-10-09
15,91,Clothing,4,110.12,2024-03-22
702,96,Sports,1,148.28,2023-08-28
401,42,Electronics,3,440.41,2023-09-27
877,39,Sports,2,310.72,2024-03-22
241,81,Home,3,37.68,2024-01-30
927,45,Clothing,3,357.52,2023-09-17
354,14,Sports,2,415.31,2024-05-25
182,5,Clothing,3,75.46,2024-01-08
717,10,Clothing,4,22.05,2024-04-02
557,87,Home,4,283.14,2024-05-23
644,27,Home,4,289.54,2024-04-13
525,21,Clothing,1,21.25,2024-02-24
37,56,Sports,3,458.06,2023-12-21
679,11,Sports,5,459.14,2023-07-14
97,12,Home,2,238.29,2024-04-16
381,16,Clothing,1,330.89,2023-09-11
202,20,Beauty,4,268.27,2024-04-14
35,41,Sports,5,110.72,2024-02-29
507,1,Sports,3,13.15,2024-02-06
613,44,Beauty,3,216.92,2023-07-18
976,10,Beauty,4,414.18,2023-09-26
891,37,Electronics,4,372.27,2023-12-11
400,45,Home,2,306.96,2023-12-12
981,83,Beauty,1,437.17,2024-04-15
236,70,Home,3,38.56,2023-10-20
860,95,Beauty,1,102.69,2024-05-10
896,92,Electronics,2,195.76,2024-01-28
230,26,Home,4,239.17,2024-03-27
860,29,Beauty,4,86.84,2024-01-16
948,75,Sports,2,431.96,2023-09-17
365,69,Beauty,3,106.85,2023-12-07
634,95,Clothing,4,267.55,2023-12-27
929,70,Sports,1,119.4,2023-07-24
360,95,Sports,5,10.8,2023-09-20
929,79,Clothing,4,358.02,2023-10-08
566,97,Home,5,395.45,2024-03-14
618,69,Sports,3,18.38,2023-08-02
889,86,Clothing,4,385.26,2023-07-22
879,49,Clothing,2,359.75,2023-09-04
781,48,Sports,3,178.3,2024-06-09
885,87,Sports,4,469.51,2024-06-11
184,66,Clothing,5,219.99,2024-01-19
212,19,Clothing,1,164.68,2023-11-24
809,24,Home,4,214.48,2024-02-15
718,65,Home,3,196.03,2023-08-23
259,79,Clothing,2,10.2,2023-08-16
624,44,Clothing,5,169.54,2023-08-13
354,29,Beauty,5,291.19,2023-08-04
725,74,Clothing,3,171.58,2024-04-19
9,100,Electronics,5,441.28,2023-10-10
217,85,Sports,3,369.23,2024-01-01
966,42,Clothing,4,221.78,2023-08-05
498,90,Clothing,3,25.6,2023-12-05
564,47,Home,3,279.63,2023-11-09
319,62,Electronics,3,28.92,2023-12-13
506,10,Sports,4,399.81,2024-02-11
410,72,Clothing,4,134.36,2023-12-03
405,66,Sports,4,250.1,2023-06-20
397,43,Electronics,1,147.26,2023-10-25
581,4,Beauty,2,232.75,2024-05-28
410,45,Sports,1,275.96,2023-12-23
14,53,Sports,5,364.82,2024-01-29
687,76,Beauty,4,487.85,2023-07-21
942,96,Sports,2,433.1,2023-10-11
743,63,Home,5,127.18,2023-12-12
365,56,Beauty,1,320.57,2024-03-29
640,26,Beauty,4,379.63,2023-06-26
624,57,Beauty,1,279.96,2023-10-29
908,56,Beauty,2,499.31,2024-01-08
506,59,Electronics,5,46.95,2023-10-20
261,49,Sports,5,43.6,2024-03-16
772,39,Electronics,3,277.26,2023-11-16
227,2,Beauty,2,86.19,2023-07-03
921,78,Clothing,3,301.34,2023-12-09
83,4,Electronics,3,412.49,2024-03-03
2,78,Sports,2,289.07,2024-05-23
95,68,Beauty,5,79.99,2024-06-11
697,34,Clothing,5,272.33,2024-01-26
707,24,Beauty,3,463.44,2023-09-29
